dt,program_title,device_name,country_code,product_type,unique_users,content_count
2018-10-01,Luksusfælden,pcdashpr,dk,svod,1,1
2018-10-01,Saw,ps4xdk,no,tvod,1,1
2018-10-01,Prince of Persia: The Sands of Time,ios,fi,svod,1,1
2018-10-01,Dumb and Dumber,androiddash,no,tvod,1,1
2018-10-01,The Princess and the Frog,ps4xdk,se,tvod,1,1
2018-10-01,Pocahontas,lg2013xdk,se,svod,1,1
2018-10-01,Wildling,chromecast,dk,tvod,1,1
2018-10-01,Peppa Pig,pchls,dk,svod,1,1
2018-10-01,The Twilight Saga: New Moon,pchls,dk,svod,1,1
2018-10-01,Sherlock Gnomes,samsung2014xdk,se,tvod,1,1
2018-10-01,Fresh Off the Boat,lg2015xdk,fi,svod,1,1
2018-10-01,Lokomotivet Thomas - Jernbanens konge,androiddash,no,tvod,1,1
2018-10-01,Kick-Ass,chromecast,dk,svod,1,1
2018-10-01,iCarly,ps3xdk,se,svod,1,1
2018-10-01,Amalies baby,samsung2016xdk,dk,svod,1,1
2018-10-01,Younger,ios,no,svod,1,1
2018-10-01,The Snowman,lg2015xdk,se,svod,1,1
2018-10-01,Star Wars: Episode V - The Empire Strikes Back,lg2016xdk,no,est,1,1
2018-10-01,Helt i Skoven,pcdash,dk,svod,1,1
2018-10-01,Predators,androiddash,no,est,1,1
2018-10-01,Morran och Tobias - Som en skänk från ovan,pcdash,se,est,1,1
2018-10-01,Batman v Superman: Dawn of Justice,pcdash,no,tvod,1,1
2018-10-01,Escape Plan 2: Hades,panasonic2014,se,tvod,1,1
2018-10-01,The Heroic Quest of the Valiant Prince Ivandoe,ps4xdk,no,svod,1,1
2018-10-01,Lincoln,pcdash,no,tvod,1,1
2018-10-01,Kung Fu Panda: Legends of Awesomeness,samsung2015xdk,se,svod,1,1
2018-10-01,Pirates of the Caribbean: Dead Men Tell No Tales,ps4xdk,no,svod,1,1
2018-10-01,Dark Skies,samsung2016xdk,se,tvod,1,1
2018-10-01,Mamma Mia!,samsung2014xdk,se,tvod,1,1
2018-10-01,Niko - Lentäjän Poika,atv,fi,tvod,1,1
2018-10-01,Thor: Ragnarok,pchls,dk,est,1,1
2018-10-01,The Fate of the Furious,ps4xdk,se,est,1,1
2018-10-01,Wonder,pcdashpr,no,est,1,1
2018-10-01,Unforgettable,lg2017xdk,dk,svod,1,1
2018-10-01,Superswede,lg2017xdk,se,svod,1,1
2018-10-01,Mayweather vs. McGregor,samsung2016xdk,dk,svod,1,1
2018-10-01,The Fox and the Hound,samsung2016xdk,dk,tvod,1,1
2018-10-01,Yösyöttö,androiddash,fi,tvod,1,1
2018-10-01,Pitch Perfect 2,samsung2013xdk,dk,tvod,1,1
2018-10-01,The Wolverine,pcdash,se,tvod,1,1
2018-10-01,Scooby-Doo! and the Gourmet Ghost,samsung2017xdk,se,tvod,1,1
2018-10-01,The Little Mermaid,lg2016xdk,dk,est,1,1
2018-10-01,The Imitation Game,pcdash,no,est,1,1
2018-10-01,Blaze and the Monster Machines,lg2012xdk,no,svod,1,1
2018-10-01,Doc McStuffins,samsung2016xdk,no,svod,1,1
2018-10-01,The Wolverine,androiddash,no,tvod,1,1
2018-10-01,Storage Hunters,samsung2012xdk,no,svod,1,1
2018-10-01,The Incredibles,chromecast,se,svod,1,1
2018-10-01,The Hurricane Heist,ios,se,tvod,1,1
2018-10-01,Ice Age: The Meltdown,samsung2017xdk,no,svod,1,1
2018-10-01,Letters to Juliet,androidxdk,dk,svod,1,1
2018-10-01,Get Out,pcdash,no,svod,1,1
2018-10-01,Pinocchio,samsung2013xdk,se,svod,1,1
2018-10-01,Despicable Me 2,lg2015xdk,no,est,1,1
2018-10-01,Welcome to the Jungle,lg2013xdk,dk,tvod,1,1
2018-10-01,First Reformed,ps4xdk,se,tvod,1,1
2018-10-01,Man of Steel,androiddash,no,tvod,1,1
2018-10-01,Star Wars: Episode VI - Return of the Jedi,ios,no,est,1,1
2018-10-01,Fantasten,androidxdk,dk,svod,1,1
2018-10-01,"My Little Pony, The Movie",samsung2014xdk,no,svod,1,1
2018-10-01,#Nethaderne,ios,dk,svod,1,1
2018-10-01,Australia,samsung2013xdk,dk,svod,1,1
2018-10-01,The Emoji Movie,androidxdk,no,svod,1,1
2018-10-01,Knight and Day,ps4xdk,dk,tvod,1,1
2018-10-01,Gone,lg2016xdk,dk,svod,1,1
2018-10-01,Necessary Evil: Super-Villains of DC Comics,pcdash,fi,tvod,1,1
2018-10-01,Jackals,pcdash,dk,tvod,1,1
2018-10-01,Pete's Dragon,androiddash,se,est,1,1
2018-10-01,CSI Miami,xboxonexdk,se,svod,1,1
2018-10-01,A Beautiful Mind,chromecast,se,tvod,1,1
2018-10-01,Pretty Woman,ios,se,tvod,1,1
2018-10-01,Den of Thieves,samsung2016xdk,se,tvod,1,1
2018-10-01,Besat af Bad Boys,samsung2017xdk,dk,svod,1,1
2018-10-01,Scrubs,samsung2014xdk,no,svod,1,3
2018-10-01,The Royals,pchls,dk,svod,1,1
2018-10-01,Jägarna,ps4xdk,se,tvod,1,1
2018-10-01,Moana,samsung2013xdk,se,est,1,1
2018-10-01,The Magicians,lg2016xdk,se,svod,1,1
2018-10-01,Despicable Me 2,pcdash,se,tvod,1,1
2018-10-01,Fuglekrigen i Kanøfleskoven,samsung2017xdk,se,svod,1,1
2018-10-01,Tower Heist,pcdash,dk,tvod,1,1
2018-10-01,Mission: Impossible - Ghost Protocol,pcdash,dk,tvod,1,1
2018-10-01,Iron Man 3,samsung2017xdk,no,est,1,1
2018-10-01,Kingsman: The Golden Circle,pcdash,fi,est,1,1
2018-10-01,Beyond,samsung2014xdk,dk,svod,1,1
2018-10-01,Kickboxer Retaliation,androiddash,no,tvod,1,1
2018-10-01,Gekijouban Poketto monsutâ: Kimi ni kimeta!,xboxonexdk,se,svod,1,1
2018-10-01,Fantasten,samsung2017xdk,se,svod,1,1
2018-10-01,Middle east looks east,ios,se,svod,1,1
2018-10-01,3-meter,samsung2014xdk,dk,svod,1,1
2018-10-01,The Foreigner,samsung2014xdk,no,tvod,1,1
2018-10-01,The X-Files,lg2016xdk,se,svod,1,3
2018-10-01,The Penguins of Madagascar,pcdashpr,fi,svod,1,1
2018-10-01,So Undercover,lg2016xdk,se,tvod,1,1
2018-10-01,Minions,chromecast,dk,est,1,1
2018-10-01,Fifty Shades Darker (Extended version),lg2017xdk,fi,est,1,1
2018-10-01,The Twilight Saga: Breaking Dawn - Part 1,ios,fi,svod,1,1
2018-10-01,Teen Mom OG,ios,dk,svod,1,1
2018-10-01,Robin Hood: Prince of Thieves,chromecast,se,tvod,1,1
2018-10-01,Emil i Lönneberga,androiddash,se,tvod,1,1
2018-10-01,Kingdom of Heaven,pcdash,dk,svod,1,1
2018-10-01,Jigsaw,ps4xdk,fi,svod,1,1
2018-10-01,Sportmagasin golf,pcdash,dk,svod,1,1
2018-10-01,Mozart in the Jungle,pchls,dk,svod,1,1
2018-10-01,Megastructures: Building Green Beijing,pcdash,se,svod,1,1
2018-10-01,Manick,pcdashpr,se,svod,1,1
2018-10-01,King Arthur: Legend of the Sword,pcdash,dk,tvod,1,1
2018-10-01,Jordens underverker,pcdash,no,svod,1,1
2018-10-01,The Dark Tower,ios,se,svod,1,1
2018-10-01,Non-Stop,pcdash,dk,tvod,1,1
2018-10-01,Wayward Pines,pcdash,dk,svod,1,1
2018-10-01,The Twilight Saga: Breaking Dawn - Part 1,chromecast,se,svod,1,1
2018-10-01,Åtta årstider,androiddash,se,svod,1,1
2018-10-01,How I Live Now,androiddash,dk,svod,1,1
2018-10-01,Wind River,lg2016xdk,se,svod,1,1
2018-10-01,Captain Underpants: The First Epic Movie,samsung2013xdk,no,tvod,1,1
2018-10-01,Despicable Me 2,ps3xdk,no,est,1,1
2018-10-01,Tinker Bell and The Legend of the NeverBeast,pcdash,fi,est,1,1
2018-10-01,Lethal Weapon,lg2012xdk,dk,svod,1,1
2018-10-01,Okkupert,samsung2013xdk,se,svod,1,2
2018-10-01,The Wolverine,samsung2015xdk,dk,tvod,1,1
2018-10-01,The Mortal Instruments: City of Bones,samsung2012xdk,se,tvod,1,1
2018-10-01,24,xboxonexdk,se,svod,1,1
2018-10-01,American Sniper,pcdash,dk,tvod,1,1
2018-10-01,Peter Rabbit,androidxdk,se,tvod,1,1
2018-10-01,Despicable Me,ps4xdk,se,est,1,1
2018-10-01,En man som heter Ove,samsung2016xdk,se,tvod,1,1
2018-10-01,The Hangover,ios,se,tvod,1,1
2018-10-01,Kenny Begins,chromecast,se,tvod,1,1
2018-10-01,Before We Go,chromecast,se,svod,1,1
2018-10-01,Animal Kingdom,samsung2012xdk,dk,svod,1,1
2018-10-01,Sunny Bunnies,pcdashpr,se,svod,1,1
2018-10-01,Dagens mand,samsung2016xdk,dk,svod,1,1
2018-10-01,Harry Potter and the Deathly Hallows: Part 2,xboxonexdk,no,tvod,1,1
2018-10-01,Two and a Half Men,atv,no,svod,1,1
2018-10-01,San Andreas,pcdashpr,no,tvod,1,1
2018-10-01,Seven,chromecast,no,tvod,1,1
2018-10-01,Harry Potter and the Deathly Hallows: Part 1,samsung2014xdk,fi,tvod,1,1
2018-10-01,The Secret Life of Pets,lg2016xdk,dk,est,1,1
2018-10-01,Wallander - Dödsängeln,chromecast,se,tvod,1,1
2018-10-01,D3: The Mighty Ducks,ios,no,svod,1,1
2018-10-01,Mamma Mia!,ios,dk,est,1,1
2018-10-01,My Sister's Keeper,atv,no,tvod,1,1
2018-10-01,Askeladden - I Dovregubbens hall,chromecast,no,est,1,1
2018-10-01,Thank You for Your Service,pcdash,se,svod,1,1
2018-10-01,Harry Potter and the Chamber of Secrets,androidxdk,se,est,1,1
2018-10-01,Counterpart,samsung2016xdk,no,svod,1,1
2018-10-01,Ben 10,chromecast,dk,svod,1,1
2018-10-01,Game Shakers,samsung2013xdk,se,svod,1,1
2018-10-01,Hindenburg,xboxonexdk,se,svod,1,1
2018-10-01,The Croods,lg2017xdk,se,tvod,1,1
2018-10-01,Earth: One Amazing Day,samsung2014xdk,se,tvod,1,1
2018-10-01,Only The Brave,samsung2012xdk,se,svod,1,1
2018-10-01,Final Mission,samsung2014xdk,dk,tvod,1,1
2018-10-01,Shot Caller,lg2014xdk,se,svod,1,1
2018-10-01,Piggy Tales,ios,fi,svod,1,1
2018-10-01,Fifty Shades Freed,androiddash,dk,tvod,1,1
2018-10-01,Scrubs,pcdashpr,fi,svod,1,1
2018-10-01,Paradise Hotel Danmark,chromecast,no,svod,1,1
2018-10-01,Kingsman: The Secret Service,androiddash,se,tvod,1,1
2018-10-01,Midnight Sun,pcdash,fi,tvod,1,1
2018-10-01,Maze Runner: The Death Cure,chromecast,se,est,1,1
2018-10-01,Then She Found Me,androiddash,dk,svod,1,1
2018-10-01,Kung Fu Panda: Legends of Awesomeness,lg2016xdk,se,svod,1,1
2018-10-01,The DARK KNIGHT,ps4xdk,fi,tvod,1,1
2018-10-01,Ronja Rövardotter,pcdash,se,tvod,1,1
2018-10-01,StartUp,chromecast,se,svod,1,1
2018-10-01,Descendants 2,pcdash,dk,est,1,1
2018-10-01,Vikings,pcdashpr,dk,svod,1,1
2018-10-01,Emil i Lönneberga,androiddash,dk,tvod,1,1
2018-10-01,Pitch Perfect,pchls,dk,tvod,1,1
2018-10-01,Familjen Kardashian,atv,se,svod,1,1
2018-10-01,The Post,chromecast,fi,tvod,1,1
2018-10-01,Ice Age: Dawn Of The Dinosaurs,samsung2014xdk,se,tvod,1,1
2018-10-01,A Bad Moms Christmas,ps4xdk,no,tvod,1,1
2018-10-01,Det Store Eksperimentet,lg2017xdk,no,svod,1,1
2018-10-01,Saw IV,lg2017xdk,dk,tvod,1,1
2018-10-01,Redningskvinder,androidxdk,dk,svod,1,1
2018-10-01,LasseMajas detektivbyrå - Det första mysteriet,pchls,se,est,1,1
2018-10-01,The Commuter,atv,no,tvod,1,1
2018-10-01,Ballistic: Ecks vs. Sever,ps3xdk,fi,svod,1,1
2018-10-01,Justice League,samsung2016xdk,se,tvod,1,1
2018-10-01,The Conjuring 2,chromecast,fi,tvod,1,1
2018-10-01,Notorious,samsung2014xdk,se,svod,1,2
2018-10-01,Quantico,lg2013xdk,se,svod,1,1
2018-10-01,Complications,lg2017xdk,dk,svod,1,1
2018-10-01,Counterpart,samsung2015xdk,dk,svod,1,1
2018-10-01,Transformers: Dark of the Moon,pcdash,fi,tvod,1,1
2018-10-01,Alt for Norge,samsung2016xdk,no,svod,1,1
2018-10-01,Barncancergalan - Det svenska humorpriset 2018,pchls,se,svod,1,1
2018-10-01,Skammerens Datter,pcdashpr,dk,tvod,1,1
2018-10-01,Call Me By Your Name,xboxonexdk,no,tvod,1,1
2018-10-01,American Dad,ps3xdk,no,svod,1,1
2018-10-01,Graceland,pcdash,no,svod,1,1
2018-10-01,Aber Bergen,samsung2014xdk,no,svod,1,1
2018-10-01,Star Wars: Episode V - The Empire Strikes Back,ps4xdk,fi,est,1,1
2018-10-01,A Haunted House,ps4xdk,no,tvod,1,1
2018-10-01,Why Him?,ios,no,tvod,1,1
2018-10-01,The Smurfs 2,samsung2016xdk,no,est,1,1
2018-10-01,Bloggerne,androiddash,no,svod,1,1
2018-10-01,Assassin's Bullett,pcdash,se,tvod,1,1
2018-10-01,Det Stora Experimentet,atv,se,svod,1,1
2018-10-01,Night at the Museum: Battle of the Smithsonian,lg2016xdk,se,svod,1,1
2018-10-01,Cars 2,lg2016xdk,no,est,1,1
2018-10-01,I Feel Pretty,androiddash,fi,est,1,1
2018-10-01,Hitman: Agent 47,samsung2016xdk,dk,tvod,1,1
2018-10-01,Love Actually,samsung2012xdk,no,est,1,1
2018-10-01,Rosewood,ps4xdk,dk,svod,1,1
2018-10-01,Brit Cops,pcdash,se,svod,1,1
2018-10-01,Ben 10,samsung2017xdk,fi,svod,1,2
2018-10-01,The Blacklist,samsung2012xdk,se,svod,1,1
2018-10-01,Office Christmas Party,androidxdk,dk,tvod,1,1
2018-10-01,Cars 3,lg2017xdk,no,svod,1,1
2018-10-01,"Everything, Everything",chromecast,no,est,1,1
2018-10-01,Baywatch,androiddash,no,tvod,1,1
2018-10-01,Zootopia,samsung2013xdk,dk,est,1,1
2018-10-01,Yes Man,androiddash,dk,tvod,1,1
2018-10-01,The Boondock Saints II: All Saints Day,pchls,dk,svod,1,1
2018-10-01,Sleepless,atv,se,svod,1,1
2018-10-01,Målklubben,lg2014xdk,se,svod,1,1
2018-10-01,Vikings,ps3xdk,fi,svod,1,1
2018-10-01,The Good Dinosaur,samsung2017xdk,dk,tvod,1,1
2018-10-01,Gekijouban Poketto monsutâ: Kimi ni kimeta!,pcdash,se,svod,1,1
2018-10-01,Avengers: Infinity War,philips2017xdk,dk,est,1,1
2018-10-01,Bamse och Tjuvstaden,lg2015xdk,se,tvod,1,1
2018-10-01,Bones,pcdashpr,dk,svod,1,1
2018-10-01,Lie to Me,ps4xdk,dk,svod,1,2
2018-10-01,Shots Fired,ios,no,svod,1,1
2018-10-01,X-Men: Days Of Future Past,samsung2017xdk,fi,tvod,1,1
2018-10-01,Midnight Sun,androiddash,no,tvod,1,1
2018-10-01,Ma ma,pcdash,no,tvod,1,1
2018-10-01,Tinker Bell and the Lost Treasure,samsung2016xdk,se,svod,1,1
2018-10-01,Daddy's Home 2,pcdashpr,se,tvod,1,1
2018-10-01,Emil i Lönneberga,samsung2016xdk,fi,tvod,1,1
2018-10-01,Ice Age: Continental Drift,ios,no,est,1,1
2018-10-01,Mariah Carey's All I Want for Christmas Is You,androidxdk,fi,est,1,1
2018-10-01,Henry Danger,pchls,no,svod,1,1
2018-10-01,Movie 43,samsung2016xdk,se,svod,1,1
2018-10-01,Breathe,pcdash,dk,tvod,1,1
2018-10-01,That '70s Show,atv,no,svod,1,1
2018-10-01,The Amazing World of Gumball,samsung2013xdk,se,svod,1,1
2018-10-01,The Longest Ride,samsung2018xdk,no,tvod,1,1
2018-10-01,Outlander,lg2015xdk,no,svod,1,1
2018-10-01,Rise of the Planet of the Apes,ps4xdk,dk,svod,1,1
2018-10-01,Deadpool,lg2013xdk,se,tvod,1,1
2018-10-01,National Treasure: Book of Secrets,samsung2017xdk,no,svod,1,1
2018-10-01,Ray Donovan,samsung2014xdk,fi,svod,1,1
2018-10-01,Wonder Pets!,samsung2014xdk,fi,svod,1,1
2018-10-01,Doc McStuffins,pcdash,dk,svod,1,1
2018-10-01,Dora and Friends: Into the City!,philips2017xdk,dk,svod,1,1
2018-10-01,Sherlock Gnomes,samsung2013xdk,no,tvod,1,1
2018-10-01,Baywatch,samsung2015xdk,se,tvod,1,1
2018-10-01,Moana,androidxdk,no,est,1,1
2018-10-01,Legend,pcdash,dk,tvod,1,1
2018-10-01,Angry Birds Blues,lg2017xdk,fi,svod,1,4
2018-10-01,11.22.63,ps4xdk,se,svod,1,1
2018-10-01,Peter Rabbit,androiddash,no,est,1,1
2018-10-01,Maze Runner: The Death Cure,samsung2016xdk,dk,tvod,1,1
2018-10-01,Haven,samsung2016xdk,no,svod,1,1
2018-10-01,Iron Man,samsung2013xdk,no,est,1,1
2018-10-01,Property Brothers at Home,samsung2017xdk,no,svod,1,1
2018-10-01,Lethal Weapon,panasonic2014,dk,svod,1,1
2018-10-01,Allsvenskan: Malmö FF - GIF Sundsvall,ios,se,svod,1,1
2018-10-01,Power Rangers,atv,se,svod,1,1
2018-10-01,White Collar,androidxdk,se,svod,1,1
2018-10-01,Jurassic Park,atv,no,tvod,1,1
2018-10-01,Unga Mammor,pcdashpr,fi,svod,1,1
2018-10-01,The Walking Dead,samsung2012xdk,dk,svod,1,1
2018-10-01,Zootopia,samsung2014xdk,se,est,1,1
2018-10-01,Sunny Bunnies,samsung2016xdk,dk,svod,1,3
2018-10-01,Renegades,pcdash,dk,est,1,1
2018-10-01,We're The Millers,chromecast,se,tvod,1,1
2018-10-01,Nashville,lg2017xdk,fi,svod,1,1
2018-10-01,Ung & Bortskämd,ios,se,svod,1,1
2018-10-01,The Daily Show,pchls,dk,svod,1,1
2018-10-01,Paradise Hotel Norge,pchls,dk,svod,1,1
2018-10-01,Blindspot,samsung2018xdk,se,svod,1,1
2018-10-01,Nocturnal Animals,samsung2014xdk,se,tvod,1,1
2018-10-01,Before We Go,samsung2017xdk,dk,svod,1,1
2018-10-01,The Glass Castle,atv,no,svod,1,1
2018-10-01,Avengers: Infinity War,pchls,fi,est,1,1
2018-10-01,Deeyah Khan: I møte med fienden,ps4xdk,no,svod,1,1
2018-10-01,The Ballad of Lefty Brown,samsung2015xdk,no,tvod,1,1
2018-10-01,Musses klubbhus,atv,dk,svod,1,1
2018-10-01,Harry Potter and the Deathly Hallows: Part 1,samsung2017xdk,no,est,1,1
2018-10-01,Hammerslag 2016,pcdash,dk,svod,1,1
2018-10-01,Gladiator,pcdash,no,tvod,1,1
2018-10-01,Vetenskapens värld,ios,se,svod,1,1
2018-10-01,Charlie and the Chocolate Factory,pcdashpr,no,tvod,1,1
2018-10-01,Fast Five,ps4xdk,no,est,1,1
2018-10-01,Cadillac Records,ps3xdk,fi,svod,1,1
2018-10-01,American Dad,samsung2012xdk,fi,svod,1,1
2018-10-01,Fifty Shades Freed - Extended Version,ps3xdk,dk,tvod,1,1
2018-10-01,Prisoners,pcdash,dk,tvod,1,1
2018-10-01,Sherlock Gnomes,ps3xdk,fi,tvod,1,1
2018-10-01,The Fate of the Furious,ios,dk,svod,1,1
2018-10-01,Brooklyn Nine Nine,ps4xdk,se,svod,1,1
2018-10-01,Teen Titans Go!,androiddash,dk,svod,1,2
2018-10-01,Justin Bieber - Believe,ios,no,tvod,1,1
2018-10-01,Casino Royale,samsung2012xdk,no,est,1,1
2018-10-01,300: Rise of an Empire,pcdash,no,tvod,1,1
2018-10-01,Marvel's Agents of SHIELD,samsung2017xdk,se,svod,1,1
2018-10-01,The Ballad of Lefty Brown,chromecast,no,tvod,1,1
2018-10-01,American Woman,pchls,fi,svod,1,1
2018-10-01,Game Shakers,androiddash,no,svod,1,1
2018-10-01,American Dad,samsung2018xdk,se,svod,1,1
2018-10-01,Harry Potter and the Half Blood Prince,lg2016xdk,dk,tvod,1,1
2018-10-01,Peter Rabbit,chromecast,fi,tvod,1,1
2018-10-01,Deadpool,lg2016xdk,no,tvod,1,1
2018-10-01,Game Shakers,samsung2012xdk,no,svod,1,1
2018-10-01,Life of the Party,ps3xdk,dk,tvod,1,1
2018-10-01,Cars 2,androiddash,no,est,1,1
2018-10-01,The Strangers: Prey at Night,panasonic2014,dk,tvod,1,1
2018-10-01,Tom and Jerry: Winter Tails,samsung2018xdk,no,tvod,1,1
2018-10-01,Power Rangers,samsung2013xdk,se,est,1,1
2018-10-01,Tomb Raider,androiddash,no,tvod,1,1
2018-10-01,102 Dalmatians,samsung2013xdk,no,svod,1,1
2018-10-01,Transparent,chromecast,no,svod,1,1
2018-10-01,Pooh's Heffalump Movie,chromecast,dk,tvod,1,1
2018-10-01,How I Met Your Mother,lg2017xdk,no,svod,1,1
2018-10-01,Ice Age: Dawn Of The Dinosaurs,samsung2014xdk,fi,svod,1,1
2018-10-01,Fireman Sam,samsung2014xdk,no,svod,1,1
2018-10-01,Piglet's Big Movie,lg2017xdk,no,tvod,1,1
2018-10-01,Kniven mot strupen,samsung2014xdk,se,svod,1,1
2018-10-01,American Woman,samsung2013xdk,no,svod,1,2
2018-10-01,Now You See Me,samsung2015xdk,dk,svod,1,1
2018-10-01,The Hangover Part II,pcdash,no,tvod,1,1
2018-10-01,Ferdinand,androiddash,se,tvod,1,1
2018-10-01,Taken,pchls,dk,tvod,1,1
2018-10-01,Närbild Dubais flygplats,ios,se,svod,1,1
2018-10-01,Memento,pcdash,fi,svod,1,1
2018-10-01,The Day The Earth Stood Still,pcdash,fi,svod,1,1
2018-10-01,Paddington 2,samsung2017xdk,no,tvod,1,1
2018-10-01,Sportmagasin golf,androidxdk,se,svod,1,1
2018-10-01,My Friend Dahmer,panasonic2014,se,tvod,1,1
2018-10-01,Ei kiitos,samsung2014xdk,fi,tvod,1,1
2018-10-01,Lie to Me,androiddash,se,svod,1,1
2018-10-01,JOHNNY ENGLISH REBORN,pcdash,fi,est,1,1
2018-10-01,Schindler's List,pcdash,dk,tvod,1,1
2018-10-01,Despicable Me 3,androiddash,no,svod,1,1
2018-10-01,Romeo + Juliet,ios,se,tvod,1,1
2018-10-01,Haven,androiddash,no,svod,1,1
2018-10-01,Saw IV,chromecast,dk,tvod,1,1
2018-10-01,The Lost World: Jurassic Park,ios,dk,est,1,1
2018-10-01,Frasier,panasonic2014,se,svod,1,1
2018-10-01,Justice League,pcdash,dk,est,1,1
2018-10-01,Trolls,ios,no,est,1,1
2018-10-01,The Kennel Murder Case,chromecast,dk,svod,1,1
2018-10-01,Lie to Me,androiddash,dk,svod,1,1
2018-10-01,The Fifth Element,pcdash,no,tvod,1,1
2018-10-01,Conviction,samsung2013xdk,dk,svod,1,2
2018-10-01,Planes,chromecast,fi,est,1,1
2018-10-01,The Incredibles,ps4xdk,dk,svod,1,1
2018-10-01,Danmarks Modigste,chromecast,dk,svod,1,1
2018-10-01,Hitler's World: The Post-War Plan,ios,se,svod,1,1
2018-10-01,Sofia the First,xboxonexdk,se,svod,1,1
2018-10-01,En Frygtelig Kvinde,ps4xdk,dk,tvod,1,1
2018-10-01,Cars 2,ios,fi,est,1,1
2018-10-01,Peppa Pig,pchls,se,svod,1,1
2018-10-01,NCIS: Los Angeles,panasonic2014,no,svod,1,1
2018-10-01,The Little Mermaid,ios,dk,est,1,1
2018-10-01,Days of Our Lives,pcdash,no,svod,1,1
2018-10-01,Thank You for Your Service,lg2014xdk,dk,svod,1,1
2018-10-01,Justice League,ios,se,est,1,1
2018-10-01,Midnight Sun,androiddash,se,est,1,1
2018-10-01,Hassel,pcdash,se,svod,1,1
2018-10-01,Harry Potter and the Chamber of Secrets,lg2016xdk,fi,tvod,1,1
2018-10-01,Pearl Harbor,ios,dk,tvod,1,1
2018-10-01,Varasto,pchls,fi,tvod,1,1
2018-10-01,A Good Day To Die Hard,ios,fi,tvod,1,1
2018-10-01,Seinfeld,androidxdk,no,svod,1,2
2018-10-01,Harry Potter and the Half Blood Prince,samsung2016xdk,se,tvod,1,1
2018-10-01,Trolls,samsung2012xdk,no,est,1,1
2018-10-01,Night at the Museum: Battle of the Smithsonian,pchls,dk,svod,1,1
2018-10-01,Ben 10,lg2017xdk,fi,svod,1,1
2018-10-01,Hereditary,androidxdk,no,est,1,1
2018-10-01,How I Met Your Mother,lg2016xdk,fi,svod,1,1
2018-10-01,Kidnapning,pcdash,dk,svod,1,1
2018-10-01,Beatles,ps4xdk,no,tvod,1,1
2018-10-01,Dicte,pcdash,no,svod,1,1
2018-10-01,Ricky Rapper and the Bicycle Thief,samsung2014xdk,fi,tvod,1,1
2018-10-01,American Assassin,androiddash,no,est,1,1
2018-10-01,Tightrope,androiddash,fi,tvod,1,1
2018-10-01,Return to Never Land,pcdash,fi,est,1,1
2018-10-01,Jigsaw,lg2017xdk,dk,svod,1,1
2018-10-01,Bamse och Tjuvstaden,samsung2015xdk,se,tvod,1,1
2018-10-01,Bamse och häxans dotter,ps4xdk,se,est,1,1
2018-10-01,Skammerens Datter,lg2014xdk,dk,tvod,1,1
2018-10-01,Tomb Raider,atv,se,tvod,1,1
2018-10-01,"Hobbit, The: The Desolation of Smaug",samsung2016xdk,se,tvod,1,1
2018-10-01,Speechless,samsung2013xdk,no,svod,1,1
2018-10-01,Elkjær Æresborger,lg2016xdk,dk,svod,1,1
2018-10-01,Ice Age: Dawn Of The Dinosaurs,samsung2013xdk,se,svod,1,1
2018-10-01,Upp i det blå,samsung2014xdk,dk,svod,1,1
2018-10-01,Captain America: The Winter Soldier,pcdash,se,est,1,1
2018-10-01,Børnelokkerne,pcdashpr,dk,svod,1,1
2018-10-01,Mickey's Once Upon a Christmas,pcdash,no,est,1,1
2018-10-01,South Park,panasonic2014,dk,svod,1,1
2018-10-01,Gossip Girl,samsung2017xdk,dk,svod,1,4
2018-10-01,Invictus,lg2016xdk,dk,tvod,1,1
2018-10-01,Night at the Museum: Battle of the Smithsonian,androiddash,no,svod,1,1
2018-10-01,Cars 2,lg2016xdk,se,tvod,1,1
2018-10-01,Conor McGregor: Notorious,chromecast,se,tvod,1,1
2018-10-01,Monky,atv,se,est,1,1
2018-10-01,"Nicky, Ricky, Dicky & Dawn",lg2015xdk,se,svod,1,1
2018-10-01,Lego City,samsung2015xdk,se,svod,1,1
2018-10-01,Taxi 5,chromecast,no,tvod,1,1
2018-10-01,The Terminal,lg2015xdk,no,tvod,1,1
2018-10-01,Treasure Buddies,pcdashpr,dk,svod,1,1
2018-10-01,Mr. Peabody & Sherman,androidxdk,dk,tvod,1,1
2018-10-01,Kuudes Kerta,androiddash,fi,tvod,1,1
2018-10-01,Melancholia,pchls,dk,tvod,1,1
2018-10-01,Lotta 2 - Lotta flyttar hemifrån,ps4xdk,no,tvod,1,1
2018-10-01,Midnight Sun,androiddash,fi,tvod,1,1
2018-10-01,Toy Story 3,samsung2015xdk,fi,svod,1,1
2018-10-01,Pirates of the Caribbean: Dead Men Tell No Tales,lg2013xdk,fi,svod,1,1
2018-10-01,Fantastic Beasts and Where to Find Them,samsung2013xdk,fi,tvod,1,1
2018-10-01,The Night Shift,ps4xdk,fi,svod,1,1
2018-10-01,"Hobbit, The: The Battle of the Five Armies",atv,se,tvod,1,1
2018-10-01,Life,androiddash,dk,svod,1,1
2018-10-01,Liv and Maddie,lg2015xdk,se,svod,1,1
2018-10-01,Emil i Lönneberga,androiddash,se,est,1,1
2018-10-01,Outsiders,samsung2015xdk,se,svod,1,1
2018-10-01,Emil och griseknoen,pcdash,no,est,1,1
2018-10-01,Cage Warriors Live,ios,fi,svod,1,1
